DATE,TIME,Barometer (mmHg),ODO (% Sat),ODO (mg/L),ODO (% Local),Temp (°F)
09-06-2021,10:13:28,687.1,94.4,8.97,97.3,64.1
09-06-2021,10:13:58,687.2,94.4,8.97,97.3,64.2
09-06-2021,10:14:28,687.1,94.5,8.97,97.4,64.2
09-06-2021,10:14:58,687.1,94.6,8.97,97.5,64.2
09-06-2021,10:15:28,687.1,94.6,8.97,97.5,64.3
09-06-2021,10:15:58,687.1,94.7,8.97,97.6,64.3
09-06-2021,10:16:28,687.2,94.8,8.97,97.6,64.4
09-06-2021,10:16:58,687.1,94.9,8.97,97.7,64.5
09-06-2021,10:17:28,687.2,94.9,8.98,97.8,64.5
09-06-2021,10:17:58,687.1,95,8.98,97.9,64.6
09-06-2021,10:18:28,687.1,95.1,8.98,98,64.7
09-06-2021,10:18:58,687.1,95.3,8.98,98.2,64.8
09-06-2021,10:19:28,687.1,95.6,9,98.5,64.9
09-06-2021,10:19:58,687.1,95.9,9.02,98.8,65
09-06-2021,10:20:28,687.1,95.9,9.02,98.9,65
09-06-2021,10:20:58,687.1,96,9.02,98.9,65.1
09-06-2021,10:21:28,687.1,96.1,9.02,99,65.1
09-06-2021,10:21:58,687.1,96.1,9.02,99,65.2
09-06-2021,10:22:28,687.1,96.1,9.02,99,65.2
09-06-2021,10:22:58,687.1,96.2,9.02,99.1,65.2
09-06-2021,10:23:28,687.1,96.2,9.02,99.1,65.3
09-06-2021,10:23:58,687.1,96.2,9.01,99.1,65.3
09-06-2021,10:24:28,687.2,96.2,9.01,99.1,65.3
09-06-2021,10:24:58,687.2,96.2,9.01,99.1,65.4
09-06-2021,10:25:28,687.2,96.2,9.01,99.1,65.4
09-06-2021,10:25:58,687.1,96.2,9,99.1,65.4
09-06-2021,10:26:28,687.1,96.3,9,99.2,65.5
09-06-2021,10:26:58,687.3,96.3,9,99.2,65.5
09-06-2021,10:27:28,687.1,96.4,9,99.3,65.6
09-06-2021,10:27:58,687.1,96.4,9,99.3,65.6
09-06-2021,10:28:28,687.1,96.5,9,99.4,65.7
09-06-2021,10:28:58,687.1,96.5,9,99.4,65.8
09-06-2021,10:29:28,687.1,96.6,9,99.5,65.8
09-06-2021,10:29:58,687.1,96.7,9,99.6,65.9
09-06-2021,10:30:28,687.1,96.7,9,99.7,66
09-06-2021,10:30:58,687.2,96.8,9,99.8,66
09-06-2021,10:31:28,687.1,96.9,9,99.9,66.1
09-06-2021,10:31:58,687.1,96.9,9,99.9,66.1
09-06-2021,10:32:28,687.1,97,9,99.9,66.2
09-06-2021,10:32:58,687.1,97,8.99,99.9,66.2
09-06-2021,10:33:28,687.2,97,9,100,66.3
09-06-2021,10:33:58,687.2,97.1,9,100,66.3
09-06-2021,10:34:28,687.1,97.1,8.99,100.1,66.4
09-06-2021,10:34:58,687.1,97.2,8.99,100.1,66.4
09-06-2021,10:35:28,687.1,97.2,8.99,100.2,66.4
09-06-2021,10:35:58,687.1,97.2,8.99,100.1,66.5
09-06-2021,10:36:28,687.1,97.2,8.99,100.2,66.5
09-06-2021,10:36:58,687.1,97.3,8.99,100.3,66.6
09-06-2021,10:37:28,687.1,97.3,8.99,100.3,66.6
09-06-2021,10:37:58,687.1,97.4,8.99,100.3,66.7
09-06-2021,10:38:28,687.1,97.4,8.99,100.4,66.7
09-06-2021,10:38:58,687.1,97.4,8.98,100.4,66.8
09-06-2021,10:39:28,687.1,97.5,8.98,100.5,66.8
09-06-2021,10:39:58,687.2,97.6,8.98,100.5,66.9
09-06-2021,10:40:28,687.1,97.6,8.98,100.6,66.9
09-06-2021,10:40:58,687.1,97.7,8.98,100.6,67
09-06-2021,10:41:28,687.1,97.7,8.98,100.7,67
09-06-2021,10:41:58,687.2,97.5,8.97,100.5,67
09-06-2021,10:42:28,687.1,97.5,8.97,100.5,67
09-06-2021,10:42:58,687.2,97.5,8.96,100.5,67.1
09-06-2021,10:43:28,687.1,97.6,8.95,100.5,67.2
09-06-2021,10:43:58,687.1,97.6,8.95,100.6,67.3
09-06-2021,10:44:28,687.1,97.7,8.95,100.7,67.3
09-06-2021,10:44:58,687.1,97.8,8.95,100.8,67.4
09-06-2021,10:45:28,687.2,97.8,8.95,100.8,67.5
09-06-2021,10:45:58,687.1,97.9,8.95,100.9,67.5
09-06-2021,10:46:28,687.2,98,8.95,101,67.6
09-06-2021,10:46:58,687.3,98,8.95,101,67.6
09-06-2021,10:47:28,687.2,98,8.95,101,67.6
09-06-2021,10:47:58,687.1,98.1,8.95,101.1,67.7
09-06-2021,10:48:28,687.2,98.1,8.95,101.1,67.7
09-06-2021,10:48:58,687.1,98.2,8.96,101.2,67.7
09-06-2021,10:49:28,687,98.2,8.96,101.2,67.7
09-06-2021,10:49:58,687.1,98.3,8.96,101.2,67.7
09-06-2021,10:50:28,687.1,98.3,8.96,101.3,67.7
09-06-2021,10:50:58,687.1,98.3,8.96,101.3,67.7
09-06-2021,10:51:28,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:51:58,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:52:28,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:52:58,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:53:28,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:53:58,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:54:28,687.1,98.3,8.97,101.3,67.7
09-06-2021,10:54:58,687,98.3,8.97,101.3,67.7
09-06-2021,10:55:28,687,98.2,8.97,101.2,67.7
09-06-2021,10:55:58,687.1,98.3,8.97,101.2,67.7
09-06-2021,10:56:28,687.1,98.3,8.97,101.2,67.6
09-06-2021,10:56:58,687.1,98.2,8.97,101.2,67.6
09-06-2021,10:57:28,687,98.3,8.97,101.2,67.6
09-06-2021,10:57:58,687.1,98.2,8.97,101.2,67.6
09-06-2021,10:58:28,687,98.3,8.97,101.2,67.6
09-06-2021,10:58:58,687,98.3,8.98,101.3,67.6
09-06-2021,10:59:28,687,98.2,8.97,101.2,67.6
09-06-2021,10:59:58,687.1,98.3,8.98,101.3,67.6
09-06-2021,11:00:28,687,98.2,8.97,101.2,67.6
09-06-2021,11:00:58,687.1,98.3,8.98,101.3,67.6
09-06-2021,11:01:28,687.1,98.3,8.98,101.2,67.5
09-06-2021,11:01:58,687,98.3,8.98,101.2,67.5
09-06-2021,11:02:28,687.1,98.2,8.98,101.2,67.5
09-06-2021,11:02:58,687.1,98.2,8.98,101.2,67.5
09-06-2021,11:03:28,687,98.2,8.98,101.2,67.5
09-06-2021,11:03:58,687.1,98.1,8.97,101.1,67.5
09-06-2021,11:04:28,687.1,98.1,8.97,101.1,67.5
09-06-2021,11:04:58,687,98.1,8.97,101.1,67.4
09-06-2021,11:05:28,687.1,98,8.97,101,67.4
09-06-2021,11:05:58,687.1,98,8.97,101,67.4
09-06-2021,11:06:28,687.1,98,8.97,101,67.4
09-06-2021,11:06:58,687.1,97.9,8.96,100.9,67.4
09-06-2021,11:07:28,687.1,97.8,8.96,100.8,67.4
09-06-2021,11:07:58,687.1,97.8,8.96,100.7,67.3
09-06-2021,11:08:28,687.1,97.7,8.95,100.7,67.3
09-06-2021,11:08:58,687.1,97.7,8.95,100.6,67.3
09-06-2021,11:09:28,687.1,97.6,8.94,100.5,67.3
09-06-2021,11:09:58,687.2,97.5,8.94,100.5,67.3
09-06-2021,11:10:28,687.2,97.5,8.94,100.5,67.3
09-06-2021,11:10:58,687.2,97.5,8.94,100.4,67.2
09-06-2021,11:11:28,687.2,97.4,8.94,100.4,67.2
09-06-2021,11:11:57,687.2,97.4,8.93,100.3,67.2
09-06-2021,11:12:27,687.1,97.3,8.93,100.3,67.2
09-06-2021,11:12:57,687.1,97.3,8.93,100.2,67.2
09-06-2021,11:13:27,687.1,97.2,8.92,100.2,67.2
09-06-2021,11:13:57,687.3,97.2,8.92,100.1,67.2
09-06-2021,11:14:27,687.2,97.1,8.92,100.1,67.1
09-06-2021,11:14:57,687.1,97.1,8.92,100,67.1
09-06-2021,11:15:27,687.3,97,8.91,100,67.1
09-06-2021,11:15:57,687.1,97,8.91,99.9,67.1
09-06-2021,11:16:27,687.2,97,8.91,99.9,67.1
09-06-2021,11:16:57,687.3,96.9,8.91,99.9,67.1
09-06-2021,11:17:27,687.2,96.9,8.9,99.8,67
09-06-2021,11:17:57,687.2,96.8,8.9,99.7,67
09-06-2021,11:18:27,687.3,96.8,8.9,99.7,67
09-06-2021,11:18:57,687.4,96.7,8.89,99.7,67
09-06-2021,11:19:27,687.3,96.7,8.89,99.6,67
09-06-2021,11:19:57,687.4,96.7,8.89,99.6,67
09-06-2021,11:20:27,687.3,96.6,8.88,99.5,67
09-06-2021,11:20:57,687.3,96.6,8.88,99.5,67
09-06-2021,11:21:27,687.4,96.5,8.88,99.4,66.9
09-06-2021,11:21:57,687.3,96.5,8.88,99.4,66.9
09-06-2021,11:22:27,687.2,96.4,8.87,99.3,66.9
09-06-2021,11:22:57,687.4,96.3,8.87,99.3,66.9
09-06-2021,11:23:27,687.4,96.3,8.87,99.2,66.9
09-06-2021,11:23:57,687.4,96.3,8.86,99.2,66.9
09-06-2021,11:24:27,687.3,96.2,8.86,99.2,66.9
09-06-2021,11:24:57,687.4,96.2,8.86,99.1,66.9
09-06-2021,11:25:27,687.4,96.2,8.86,99.1,66.8
09-06-2021,11:25:57,687.4,96.1,8.86,99.1,66.8
09-06-2021,11:26:27,687.3,96.1,8.85,99,66.8
09-06-2021,11:26:57,687.4,96.1,8.85,99,66.8
09-06-2021,11:27:27,687.4,96,8.85,98.9,66.8
09-06-2021,11:27:57,687.3,96,8.85,98.9,66.8
09-06-2021,11:28:27,687.4,96,8.85,98.9,66.8
09-06-2021,11:28:57,687.3,95.9,8.84,98.9,66.8
09-06-2021,11:29:27,687.5,95.9,8.84,98.8,66.8
09-06-2021,11:29:57,687.5,95.9,8.84,98.8,66.8
09-06-2021,11:30:27,687.4,95.8,8.83,98.7,66.8
09-06-2021,11:30:57,687.5,95.8,8.83,98.7,66.7
09-06-2021,11:31:27,687.4,95.8,8.83,98.7,66.7
09-06-2021,11:31:57,687.5,95.7,8.83,98.6,66.7
09-06-2021,11:32:27,687.4,95.7,8.83,98.6,66.7
09-06-2021,11:32:57,687.4,95.7,8.83,98.6,66.7
09-06-2021,11:33:27,687.4,95.6,8.82,98.5,66.7
09-06-2021,11:33:57,687.4,95.6,8.82,98.5,66.7
09-06-2021,11:34:27,687.4,95.6,8.82,98.5,66.7
09-06-2021,11:34:57,687.4,95.5,8.82,98.4,66.7
09-06-2021,11:35:27,687.4,95.5,8.81,98.4,66.7
09-06-2021,11:35:57,687.4,95.5,8.81,98.4,66.7
09-06-2021,11:36:27,687.4,95.4,8.81,98.3,66.7
09-06-2021,11:36:57,687.5,95.4,8.81,98.3,66.6
09-06-2021,11:37:27,687.5,95.4,8.81,98.3,66.6
09-06-2021,11:37:57,687.5,95.3,8.8,98.2,66.6
09-06-2021,11:38:27,687.5,95.3,8.8,98.2,66.6
09-06-2021,11:38:57,687.5,95.3,8.8,98.2,66.6
09-06-2021,11:39:27,687.4,95.3,8.8,98.1,66.6
09-06-2021,11:39:57,687.4,95.2,8.8,98.1,66.6
09-06-2021,11:40:27,687.5,95.2,8.79,98.1,66.6
09-06-2021,11:40:57,687.4,95.2,8.79,98.1,66.6
09-06-2021,11:41:27,687.4,95.2,8.79,98.1,66.6
09-06-2021,11:41:57,687.5,95.2,8.79,98.1,66.6
09-06-2021,11:42:27,687.4,95.2,8.79,98.1,66.6
09-06-2021,11:42:57,687.5,95.2,8.79,98.1,66.6
09-06-2021,11:43:27,687.4,95.2,8.79,98.1,66.6
09-06-2021,11:43:57,687.4,95.2,8.8,98.1,66.6
09-06-2021,11:44:27,687.5,95.2,8.8,98.1,66.6
09-06-2021,11:44:57,687.4,95.2,8.8,98.1,66.6
09-06-2021,11:45:27,687.5,95.3,8.8,98.2,66.6
09-06-2021,11:45:57,687.4,95.3,8.8,98.2,66.6
09-06-2021,11:46:27,687.4,95.3,8.8,98.2,66.6
09-06-2021,11:46:57,687.4,95.3,8.8,98.2,66.6
09-06-2021,11:47:27,687.4,95.3,8.8,98.2,66.6
09-06-2021,11:47:57,687.4,95.4,8.81,98.2,66.6
09-06-2021,11:48:27,687.3,95.4,8.81,98.3,66.6
09-06-2021,11:48:57,687.4,95.4,8.81,98.3,66.6
09-06-2021,11:49:27,687.4,95.4,8.81,98.3,66.6
09-06-2021,11:49:57,687.4,95.4,8.81,98.3,66.6
09-06-2021,11:50:27,687.4,95.5,8.82,98.4,66.6
09-06-2021,11:50:57,687.4,95.5,8.82,98.4,66.6
09-06-2021,11:51:27,687.4,95.5,8.82,98.4,66.6
09-06-2021,11:51:57,687.4,95.5,8.82,98.4,66.6
09-06-2021,11:52:27,687.4,95.5,8.82,98.4,66.6
09-06-2021,11:52:57,687.4,95.6,8.83,98.5,66.6
09-06-2021,11:53:27,687.4,95.6,8.83,98.5,66.6
09-06-2021,11:53:57,687.4,95.6,8.83,98.5,66.6
09-06-2021,11:54:27,687.4,95.6,8.83,98.5,66.6
09-06-2021,11:54:57,687.5,95.7,8.84,98.6,66.6
09-06-2021,11:55:27,687.6,95.7,8.84,98.6,66.6
09-06-2021,11:55:57,687.5,95.7,8.84,98.6,66.6
09-06-2021,11:56:27,687.6,95.7,8.83,98.6,66.6
09-06-2021,11:56:57,687.6,95.7,8.84,98.6,66.6
09-06-2021,11:57:27,687.6,95.7,8.84,98.6,66.6
09-06-2021,11:57:57,687.5,95.8,8.84,98.7,66.6
09-06-2021,11:58:27,687.5,95.8,8.85,98.7,66.6
09-06-2021,11:58:57,687.6,95.8,8.84,98.7,66.6
09-06-2021,11:59:27,687.6,95.8,8.85,98.7,66.6
09-06-2021,11:59:57,687.5,95.8,8.85,98.7,66.6
09-06-2021,12:00:27,687.4,95.8,8.85,98.8,66.6
09-06-2021,12:00:57,687.5,95.9,8.85,98.8,66.6
09-06-2021,12:01:27,687.4,95.9,8.85,98.8,66.6
09-06-2021,12:01:57,687.4,96,8.86,98.9,66.6
09-06-2021,12:02:27,687.4,95.9,8.86,98.8,66.6
09-06-2021,12:02:57,687.4,96,8.86,98.9,66.6
09-06-2021,12:03:27,687.4,96,8.86,98.9,66.6
09-06-2021,12:03:57,687.3,96,8.86,98.9,66.6
09-06-2021,12:04:27,687.4,96,8.86,98.9,66.6
09-06-2021,12:04:57,687.4,96,8.87,99,66.6
09-06-2021,12:05:27,687.4,96,8.87,99,66.6
09-06-2021,12:05:57,687.4,96,8.87,99,66.6
09-06-2021,12:06:27,687.4,96.1,8.87,99,66.6
09-06-2021,12:06:57,687.4,96.1,8.88,99.1,66.7
09-06-2021,12:07:27,687.4,96.1,8.87,99.1,66.7
09-06-2021,12:07:57,687.4,96.2,8.88,99.1,66.7
09-06-2021,12:08:27,687.4,96.2,8.88,99.1,66.7
09-06-2021,12:08:57,687.4,96.2,8.88,99.1,66.7
09-06-2021,12:09:27,687.2,96.2,8.88,99.2,66.7
09-06-2021,12:09:57,687.3,96.3,8.88,99.2,66.7
09-06-2021,12:10:27,687.3,96.3,8.88,99.2,66.7
09-06-2021,12:10:57,687.3,96.3,8.89,99.3,66.7
09-06-2021,12:11:27,687.1,96.3,8.89,99.2,66.7
09-06-2021,12:11:57,687.2,96.4,8.89,99.3,66.7
09-06-2021,12:12:27,687.1,96.4,8.89,99.3,66.7
09-06-2021,12:12:57,687.2,96.4,8.89,99.3,66.7
09-06-2021,12:13:27,687.3,96.4,8.89,99.3,66.7
09-06-2021,12:13:57,687.3,96.4,8.9,99.4,66.7
09-06-2021,12:14:27,687.3,96.4,8.9,99.4,66.7
09-06-2021,12:14:57,687.4,96.5,8.9,99.4,66.7
09-06-2021,12:15:27,687.4,96.5,8.9,99.4,66.7
09-06-2021,12:15:57,687.4,96.5,8.9,99.4,66.7
09-06-2021,12:16:27,687.4,96.5,8.91,99.5,66.7
09-06-2021,12:16:57,687.4,96.5,8.91,99.5,66.7
09-06-2021,12:17:27,687.4,96.6,8.91,99.5,66.7
09-06-2021,12:17:57,687.4,96.6,8.91,99.5,66.7
09-06-2021,12:18:27,687.4,96.6,8.91,99.5,66.7
09-06-2021,12:18:57,687.4,96.6,8.91,99.6,66.7
09-06-2021,12:19:27,687.3,96.6,8.91,99.6,66.7
09-06-2021,12:19:57,687.4,96.7,8.92,99.6,66.7
09-06-2021,12:20:27,687.4,96.7,8.92,99.6,66.7
09-06-2021,12:20:57,687.4,96.7,8.92,99.6,66.7
09-06-2021,12:21:27,687.3,96.7,8.92,99.7,66.7
09-06-2021,12:21:57,687.3,96.8,8.92,99.7,66.7
09-06-2021,12:22:27,687.4,96.8,8.92,99.7,66.7
09-06-2021,12:22:57,687.3,96.8,8.92,99.7,66.7
09-06-2021,12:23:27,687.3,96.8,8.93,99.8,66.8
09-06-2021,12:23:57,687.4,96.8,8.93,99.8,66.8
09-06-2021,12:24:27,687.4,96.8,8.93,99.8,66.8
09-06-2021,12:24:57,687.4,96.9,8.93,99.8,66.8
09-06-2021,12:25:27,687.4,96.9,8.93,99.8,66.8
09-06-2021,12:25:57,687.4,96.9,8.93,99.8,66.8
09-06-2021,12:26:27,687.5,96.9,8.93,99.8,66.8
09-06-2021,12:26:57,687.4,96.9,8.94,99.9,66.8
09-06-2021,12:27:27,687.4,97,8.94,99.9,66.8
09-06-2021,12:27:57,687.4,97,8.94,99.9,66.8
09-06-2021,12:28:27,687.5,96.9,8.94,99.9,66.8
09-06-2021,12:28:57,687.7,96.9,8.93,99.8,66.8
09-06-2021,12:29:27,687.6,96.9,8.93,99.9,66.8
09-06-2021,12:29:57,687.6,96.9,8.93,99.8,66.8
09-06-2021,12:30:27,687.7,96.8,8.93,99.8,66.8
09-06-2021,12:30:57,687.7,96.8,8.93,99.7,66.8
09-06-2021,12:31:27,687.7,96.8,8.92,99.7,66.8
09-06-2021,12:31:57,687.5,96.8,8.92,99.7,66.8
09-06-2021,12:32:27,687.7,96.8,8.92,99.7,66.7
09-06-2021,12:32:57,687.7,96.7,8.92,99.6,66.7
09-06-2021,12:33:27,687.6,96.7,8.92,99.6,66.7
09-06-2021,12:33:57,687.6,96.7,8.91,99.6,66.7
09-06-2021,12:34:27,687.6,96.6,8.91,99.6,66.7
09-06-2021,12:34:57,687.7,96.6,8.91,99.5,66.7
09-06-2021,12:35:27,687.7,96.6,8.91,99.5,66.7
09-06-2021,12:35:57,687.6,96.5,8.9,99.5,66.7
09-06-2021,12:36:27,687.5,96.5,8.9,99.5,66.7
09-06-2021,12:36:57,687.6,96.5,8.9,99.4,66.7
09-06-2021,12:37:27,687.5,96.5,8.9,99.4,66.7
09-06-2021,12:37:57,687.5,96.4,8.9,99.4,66.7
09-06-2021,12:38:27,687.6,96.4,8.9,99.3,66.7
09-06-2021,12:38:57,687.6,96.4,8.89,99.3,66.7
09-06-2021,12:39:27,687.5,96.3,8.89,99.3,66.7
09-06-2021,12:39:57,687.5,96.3,8.89,99.2,66.7
09-06-2021,12:40:27,687.5,96.3,8.89,99.2,66.7
09-06-2021,12:40:57,687.4,96.3,8.88,99.2,66.7
09-06-2021,12:41:27,687.4,96.2,8.88,99.1,66.7
09-06-2021,12:41:57,687.4,96.2,8.88,99.1,66.7
09-06-2021,12:42:27,687.4,96.2,8.88,99.1,66.7
09-06-2021,12:42:57,687.5,96.2,8.88,99.1,66.7
09-06-2021,12:43:27,687.4,96.1,8.87,99,66.7
09-06-2021,12:43:57,687.4,96.1,8.87,99,66.6
09-06-2021,12:44:27,687.4,96.1,8.87,99,66.6
09-06-2021,12:44:57,687.4,96.1,8.87,99,66.6
09-06-2021,12:45:27,687.4,96,8.87,98.9,66.6
09-06-2021,12:45:57,687.4,96,8.86,98.9,66.6
09-06-2021,12:46:27,687.4,95.9,8.86,98.8,66.6
09-06-2021,12:46:57,687.6,95.9,8.86,98.8,66.6
09-06-2021,12:47:27,687.5,95.9,8.85,98.8,66.6
09-06-2021,12:47:57,687.4,95.9,8.85,98.8,66.6
09-06-2021,12:48:27,687.5,95.8,8.85,98.8,66.6
09-06-2021,12:48:57,687.4,95.8,8.85,98.7,66.6
09-06-2021,12:49:27,687.4,95.8,8.85,98.7,66.6
09-06-2021,12:49:57,687.4,95.8,8.85,98.7,66.6
09-06-2021,12:50:27,687.4,95.7,8.84,98.6,66.6
09-06-2021,12:50:57,687.4,95.7,8.84,98.6,66.6
09-06-2021,12:51:27,687.5,95.7,8.84,98.6,66.6
09-06-2021,12:51:57,687.5,95.7,8.84,98.6,66.6
09-06-2021,12:52:27,687.4,95.6,8.83,98.5,66.6
09-06-2021,12:52:57,687.6,95.6,8.84,98.5,66.6
09-06-2021,12:53:27,687.4,95.6,8.83,98.5,66.6
09-06-2021,12:53:57,687.5,95.6,8.83,98.5,66.6
09-06-2021,12:54:27,687.5,95.5,8.83,98.4,66.6
09-06-2021,12:54:57,687.5,95.5,8.83,98.4,66.5
09-06-2021,12:55:27,687.6,95.5,8.82,98.4,66.5
09-06-2021,12:55:57,687.5,95.5,8.82,98.4,66.5
09-06-2021,12:56:27,687.6,95.4,8.82,98.3,66.5
09-06-2021,12:56:57,687.6,95.4,8.82,98.3,66.5
09-06-2021,12:57:27,687.7,95.4,8.82,98.3,66.5
09-06-2021,12:57:57,687.7,95.3,8.81,98.2,66.5
09-06-2021,12:58:27,687.6,95.3,8.81,98.2,66.5
09-06-2021,12:58:57,687.7,95.3,8.81,98.2,66.5
09-06-2021,12:59:27,687.7,95.3,8.81,98.1,66.5
09-06-2021,12:59:57,687.5,95.3,8.81,98.2,66.5
09-06-2021,13:00:27,687.5,95.2,8.8,98.1,66.5
09-06-2021,13:00:57,687.4,95.2,8.8,98.1,66.5
09-06-2021,13:01:27,687.4,95.2,8.8,98.1,66.5
09-06-2021,13:01:57,687.4,95.2,8.8,98.1,66.5
09-06-2021,13:02:27,687.4,95.2,8.8,98.1,66.5
09-06-2021,13:02:57,687.5,95.1,8.79,98,66.5
09-06-2021,13:03:27,687.4,95.1,8.79,98,66.5
09-06-2021,13:03:57,687.4,95.1,8.79,97.9,66.5
09-06-2021,13:04:27,687.4,95,8.79,97.9,66.5
09-06-2021,13:04:57,687.5,95,8.79,97.9,66.5
09-06-2021,13:05:27,687.6,95,8.78,97.9,66.5
09-06-2021,13:05:57,687.5,95,8.79,97.9,66.5
09-06-2021,13:06:27,687.4,95,8.78,97.9,66.5
09-06-2021,13:06:57,687.5,94.9,8.78,97.8,66.5
09-06-2021,13:07:27,687.5,94.9,8.78,97.8,66.5
09-06-2021,13:07:57,687.4,94.9,8.77,97.7,66.5
09-06-2021,13:08:27,687.4,94.8,8.77,97.7,66.5
09-06-2021,13:08:57,687.4,94.8,8.77,97.7,66.5
09-06-2021,13:09:27,687.4,94.8,8.77,97.7,66.5
09-06-2021,13:09:57,687.4,94.8,8.77,97.7,66.5
09-06-2021,13:10:27,687.4,94.8,8.77,97.6,66.5
09-06-2021,13:10:57,687.4,94.8,8.77,97.7,66.4
09-06-2021,13:11:27,687.4,94.8,8.77,97.6,66.4
09-06-2021,13:11:57,687.4,94.7,8.76,97.6,66.4
09-06-2021,13:12:27,687.4,94.6,8.76,97.5,66.4
09-06-2021,13:12:57,687.4,94.7,8.76,97.5,66.4
09-06-2021,13:13:27,687.4,94.6,8.76,97.5,66.4
09-06-2021,13:13:57,687.4,94.6,8.75,97.5,66.4
09-06-2021,13:14:27,687.4,94.6,8.75,97.5,66.4
09-06-2021,13:14:57,687.4,94.5,8.75,97.4,66.4
09-06-2021,13:15:27,687.4,94.5,8.75,97.4,66.4
09-06-2021,13:15:57,687.4,94.5,8.74,97.4,66.4
09-06-2021,13:16:27,687.4,94.5,8.74,97.3,66.4
09-06-2021,13:16:57,687.4,94.4,8.74,97.3,66.4
09-06-2021,13:17:27,687.3,94.4,8.74,97.3,66.4
09-06-2021,13:17:57,687.4,94.4,8.73,97.3,66.4
09-06-2021,13:18:27,687.4,94.4,8.73,97.2,66.4
09-06-2021,13:18:57,687.4,94.4,8.73,97.3,66.4
09-06-2021,13:19:27,687.4,94.4,8.73,97.2,66.4
09-06-2021,13:19:57,687.4,94.4,8.73,97.3,66.4
09-06-2021,13:20:27,687.4,94.4,8.73,97.3,66.5
09-06-2021,13:20:57,687.4,94.4,8.73,97.3,66.5
09-06-2021,13:21:27,687.4,94.4,8.74,97.3,66.5
09-06-2021,13:21:57,687.4,94.4,8.73,97.3,66.5
09-06-2021,13:22:27,687.4,94.5,8.74,97.3,66.5
09-06-2021,13:22:57,687.4,94.5,8.74,97.3,66.5
09-06-2021,13:23:27,687.4,94.5,8.74,97.4,66.5
09-06-2021,13:23:57,687.4,94.5,8.74,97.4,66.5
09-06-2021,13:24:27,687.4,94.5,8.74,97.4,66.5
09-06-2021,13:24:57,687.4,94.6,8.75,97.5,66.5
09-06-2021,13:25:27,687.4,94.6,8.75,97.5,66.5
09-06-2021,13:25:57,687.4,94.7,8.75,97.6,66.5
09-06-2021,13:26:27,687.4,94.7,8.75,97.6,66.5
09-06-2021,13:26:57,687.4,94.8,8.76,97.6,66.6
09-06-2021,13:27:27,687.4,94.8,8.76,97.7,66.6
09-06-2021,13:27:57,687.5,94.9,8.76,97.8,66.6
09-06-2021,13:28:27,687.4,94.9,8.76,97.8,66.6
09-06-2021,13:28:57,687.7,94.9,8.77,97.8,66.6
09-06-2021,13:29:27,687.6,95,8.77,97.9,66.6
09-06-2021,13:29:57,687.6,95,8.77,97.9,66.6
09-06-2021,13:30:27,687.7,95.1,8.77,97.9,66.7
09-06-2021,13:30:57,687.7,95.1,8.78,98,66.7
09-06-2021,13:31:27,687.7,95.1,8.78,98,66.7
09-06-2021,13:31:57,687.6,95.2,8.78,98.1,66.7
09-06-2021,13:32:27,687.6,95.2,8.79,98.1,66.7
09-06-2021,13:32:57,687.7,95.3,8.79,98.2,66.7
09-06-2021,13:33:27,687.7,95.3,8.79,98.2,66.7
09-06-2021,13:33:57,687.6,95.3,8.79,98.2,66.7
09-06-2021,13:34:27,687.6,95.4,8.8,98.3,66.7
09-06-2021,13:34:57,687.7,95.4,8.8,98.3,66.7
09-06-2021,13:35:27,687.6,95.5,8.8,98.4,66.8
09-06-2021,13:35:57,687.5,95.5,8.8,98.4,66.8
09-06-2021,13:36:27,687.6,95.5,8.81,98.4,66.8
09-06-2021,13:36:57,687.5,95.7,8.81,98.6,66.8
09-06-2021,13:37:27,687.5,95.6,8.81,98.5,66.8
09-06-2021,13:37:57,687.5,95.7,8.82,98.6,66.8
09-06-2021,13:38:27,687.5,95.8,8.82,98.7,66.8
09-06-2021,13:38:57,687.5,95.8,8.82,98.7,66.9
09-06-2021,13:39:27,687.6,95.9,8.83,98.8,66.9
09-06-2021,13:39:57,687.5,95.9,8.83,98.8,66.9
09-06-2021,13:40:27,687.4,96,8.83,98.9,66.9
09-06-2021,13:40:57,687.4,96,8.83,98.9,66.9
09-06-2021,13:41:27,687.5,96.1,8.84,99,66.9
09-06-2021,13:41:57,687.5,96.1,8.84,99,66.9
09-06-2021,13:42:27,687.5,96.1,8.84,99,67
09-06-2021,13:42:57,687.4,96.2,8.85,99.1,67
09-06-2021,13:43:27,687.5,96.2,8.85,99.2,67
09-06-2021,13:43:57,687.6,96.3,8.85,99.2,67
09-06-2021,13:44:27,687.6,96.3,8.85,99.3,67
09-06-2021,13:44:57,687.5,96.4,8.86,99.3,67
09-06-2021,13:45:27,687.4,96.4,8.86,99.3,67
09-06-2021,13:45:57,687.5,96.4,8.86,99.4,67
09-06-2021,13:46:27,687.6,96.5,8.87,99.4,67
09-06-2021,13:46:57,687.4,96.5,8.86,99.4,67
09-06-2021,13:47:27,687.6,96.5,8.87,99.4,67.1
09-06-2021,13:47:57,687.6,96.5,8.87,99.5,67.1
