"Date Time, GMT-06:00","Temp, °C (LGR S/N: 11007628, SEN S/N: 11007628, LBL: temp)","Intensity, Lux (LGR S/N: 11007628, SEN S/N: 11007628, LBL: luz)"
09-09-2021 15:56:55,31.37,1463.9
09-09-2021 15:57:25,31.676,1550
09-09-2021 15:57:55,31.778,1550
09-09-2021 15:58:25,31.983,1463.9
09-09-2021 15:58:55,32.086,1377.8
09-09-2021 15:59:25,32.086,1377.8
09-09-2021 15:59:55,32.188,1324
09-09-2021 16:00:25,32.188,1324
09-09-2021 16:00:55,32.188,1334.7
09-09-2021 16:01:25,32.086,1259.4
09-09-2021 16:01:55,32.086,1280.9
09-09-2021 16:02:25,32.086,1334.7
09-09-2021 16:02:55,32.086,1377.8
09-09-2021 16:03:25,32.086,1377.8
09-09-2021 16:03:55,32.188,484.4
09-09-2021 16:04:25,32.086,473.6
09-09-2021 16:04:55,32.188,753.5
09-09-2021 16:05:25,32.291,613.5
09-09-2021 16:05:55,32.394,1550
09-09-2021 16:06:25,32.394,1011.8
09-09-2021 16:06:55,32.291,96.9
09-07-2021 09:46:32,23.869,312.2
09-07-2021 09:47:02,23.966,19289
09-07-2021 09:47:32,24.545,74400.5
09-07-2021 09:48:02,24.738,74400.5
09-07-2021 09:48:32,24.931,74400.5
09-07-2021 09:49:02,24.931,74400.5
09-07-2021 09:49:32,24.931,74400.5
09-07-2021 09:50:02,24.641,8266.7
09-07-2021 09:50:32,24.738,74400.5
09-07-2021 09:51:02,24.351,8611.2
09-07-2021 09:51:32,24.062,8611.2
09-07-2021 09:52:02,23.869,77156.1
09-07-2021 09:52:32,23.773,77156.1
09-07-2021 09:53:02,23.677,77156.1
09-07-2021 09:53:32,23.484,6544.5
09-07-2021 09:54:02,23.388,77156.1
09-07-2021 09:54:32,23.388,77156.1
09-07-2021 09:55:02,23.388,77156.1
09-07-2021 09:55:32,23.292,77156.1
09-07-2021 09:56:02,23.292,77156.1
09-07-2021 09:56:32,23.388,77156.1
09-07-2021 09:57:02,23.388,79911.6
09-07-2021 09:57:32,23.581,79911.6
09-07-2021 09:58:02,23.677,79911.6
09-07-2021 09:58:32,23.869,79911.6
09-07-2021 09:59:02,23.966,79911.6
09-07-2021 09:59:32,24.062,79911.6
09-07-2021 10:00:02,23.869,7233.4
09-07-2021 10:00:32,23.484,6200
09-07-2021 10:01:02,23.292,88178.4
09-07-2021 10:01:32,23.004,88178.4
09-07-2021 10:02:02,23.1,88178.4
09-07-2021 10:02:32,23.196,88178.4
09-07-2021 10:03:02,23.292,88178.4
09-07-2021 10:03:32,23.388,88178.4
09-07-2021 10:04:02,23.581,88178.4
09-07-2021 10:04:32,23.677,88178.4
09-07-2021 10:05:02,23.869,88178.4
09-07-2021 10:05:32,24.158,88178.4
09-07-2021 10:06:02,24.255,99200.7
09-07-2021 10:06:32,24.351,7233.4
09-07-2021 10:07:02,24.641,99200.7
09-07-2021 10:07:32,24.931,99200.7
09-07-2021 10:08:02,25.125,99200.7
09-07-2021 10:08:32,25.319,99200.7
09-07-2021 10:09:02,25.319,85422.8
09-07-2021 10:09:32,25.222,85422.8
09-07-2021 10:10:02,25.125,85422.8
09-07-2021 10:10:32,25.028,85422.8
09-07-2021 10:11:02,24.545,55111.5
09-07-2021 10:11:32,23.196,2411.1
09-07-2021 10:12:02,22.525,57867
09-07-2021 10:12:32,21.951,66133.8
09-07-2021 10:13:02,21.473,66133.8
09-07-2021 10:13:32,21.091,66133.8
09-07-2021 10:14:02,20.805,68889.3
09-07-2021 10:14:32,20.615,68889.3
09-07-2021 10:15:02,20.424,66133.8
09-07-2021 10:15:32,20.329,66133.8
09-07-2021 10:16:02,20.138,5511.1
09-07-2021 10:16:32,19.758,10.8
09-07-2021 10:17:02,19.472,0
09-07-2021 10:17:32,19.282,0
09-07-2021 10:18:02,18.996,0
09-07-2021 10:18:32,18.806,0
09-07-2021 10:19:02,18.711,0
09-07-2021 10:19:32,18.616,0
09-07-2021 10:20:02,18.521,0
09-07-2021 10:20:32,18.426,0
09-07-2021 10:21:02,18.331,0
09-07-2021 10:21:32,18.236,0
09-07-2021 10:22:02,18.236,0
09-07-2021 10:22:32,18.14,0
09-07-2021 10:23:02,18.14,0
09-07-2021 10:23:32,18.14,0
09-07-2021 10:24:02,18.045,0
09-07-2021 10:24:32,18.045,0
09-07-2021 10:25:02,18.045,0
09-07-2021 10:25:32,18.045,0
09-07-2021 10:26:02,18.045,0
09-07-2021 10:26:32,18.045,0
09-07-2021 10:27:02,18.045,0
09-07-2021 10:27:32,18.045,0
09-07-2021 10:28:02,17.95,0
09-07-2021 10:28:32,17.95,0
09-07-2021 10:29:02,17.95,0
09-07-2021 10:29:32,17.95,0
09-07-2021 10:30:02,17.95,0
09-07-2021 10:30:32,17.95,0
09-07-2021 10:31:02,17.95,0
09-07-2021 10:31:32,17.95,0
09-07-2021 10:32:02,17.95,0
09-07-2021 10:32:32,17.95,0
09-07-2021 10:33:02,17.95,0
09-07-2021 10:33:32,17.95,0
09-07-2021 10:34:02,17.95,0
09-07-2021 10:34:32,17.95,0
09-07-2021 10:35:02,17.95,0
09-07-2021 10:35:32,17.95,0
09-07-2021 10:36:02,17.95,0
09-07-2021 10:36:32,17.95,0
09-07-2021 10:37:02,17.95,0
09-07-2021 10:37:32,17.95,0
09-07-2021 10:38:02,17.95,0
09-07-2021 10:38:32,17.95,0
09-07-2021 10:39:02,17.95,0
09-07-2021 10:39:32,17.95,0
09-07-2021 10:40:02,17.95,0
09-07-2021 10:40:32,17.95,0
09-07-2021 10:41:02,17.95,0
09-07-2021 10:41:32,17.95,0
09-07-2021 10:42:02,17.95,0
09-07-2021 10:42:32,17.95,0
09-07-2021 10:43:02,17.95,0
09-07-2021 10:43:32,17.95,0
09-07-2021 10:44:02,17.95,0
09-07-2021 10:44:32,17.95,0
09-07-2021 10:45:02,17.95,0
09-07-2021 10:45:32,17.95,0
09-07-2021 10:46:02,17.95,0
09-07-2021 10:46:32,18.045,0
09-07-2021 10:47:02,17.95,0
09-07-2021 10:47:32,18.045,0
09-07-2021 10:48:02,17.95,0
09-07-2021 10:48:32,18.045,0
09-07-2021 10:49:02,18.045,0
09-07-2021 10:49:32,18.045,0
09-07-2021 10:50:02,18.045,0
09-07-2021 10:50:32,18.045,0
09-07-2021 10:51:02,18.045,0
09-07-2021 10:51:32,18.045,0
09-07-2021 10:52:02,18.045,0
09-07-2021 10:52:32,18.045,0
09-07-2021 10:53:02,18.045,0
09-07-2021 10:53:32,18.045,0
09-07-2021 10:54:02,18.045,0
09-07-2021 10:54:32,18.045,0
09-07-2021 10:55:02,18.045,0
09-07-2021 10:55:32,18.045,0
09-07-2021 10:56:02,18.045,0
09-07-2021 10:56:32,18.045,0
09-07-2021 10:57:02,18.045,0
09-07-2021 10:57:32,18.045,0
09-07-2021 10:58:02,18.045,0
09-07-2021 10:58:32,18.045,0
09-07-2021 10:59:02,18.045,0
09-07-2021 10:59:32,18.045,0
09-07-2021 11:00:02,18.045,0
09-07-2021 11:00:32,18.045,0
09-07-2021 11:01:02,18.045,0
09-07-2021 11:01:32,18.14,0
09-07-2021 11:02:02,18.14,0
09-07-2021 11:02:32,18.14,0
09-07-2021 11:03:02,18.14,0
09-07-2021 11:03:32,18.14,0
09-07-2021 11:04:02,18.14,0
09-07-2021 11:04:32,18.14,0
09-07-2021 11:05:02,18.14,0
09-07-2021 11:05:32,18.14,0
09-07-2021 11:06:02,18.14,0
09-07-2021 11:06:32,18.14,0
09-07-2021 11:07:02,18.14,0
09-07-2021 11:07:32,18.14,0
09-07-2021 11:08:02,18.14,0
09-07-2021 11:08:32,18.14,0
09-07-2021 11:09:02,18.14,0
09-07-2021 11:09:32,18.14,0
09-07-2021 11:10:02,18.14,0
09-07-2021 11:10:32,18.14,0
09-07-2021 11:11:02,18.14,0
09-07-2021 11:11:32,18.14,0
09-07-2021 11:12:02,18.14,0
09-07-2021 11:12:32,18.14,0
09-07-2021 11:13:02,18.14,0
09-07-2021 11:13:32,18.14,0
09-07-2021 11:14:02,18.14,0
09-07-2021 11:14:32,18.236,0
09-07-2021 11:15:02,18.236,0
09-07-2021 11:15:32,18.236,0
09-07-2021 11:16:02,18.236,0
09-07-2021 11:16:32,18.236,0
09-07-2021 11:17:02,18.236,0
09-07-2021 11:17:32,18.236,0
09-07-2021 11:18:02,18.236,0
09-07-2021 11:18:32,18.236,0
09-07-2021 11:19:02,18.236,0
09-07-2021 11:19:32,18.236,0
09-07-2021 11:20:02,18.236,0
09-07-2021 11:20:32,18.236,0
09-07-2021 11:21:02,18.236,0
09-07-2021 11:21:32,18.236,0
09-07-2021 11:22:02,18.236,0
09-07-2021 11:22:32,18.236,0
09-07-2021 11:23:02,18.236,0
09-07-2021 11:23:32,18.236,0
09-07-2021 11:24:02,18.236,0
09-07-2021 11:24:32,18.236,0
09-07-2021 11:25:02,18.236,0
09-07-2021 11:25:32,18.236,0
09-07-2021 11:26:02,18.236,0
09-07-2021 11:26:32,18.331,0
09-07-2021 11:27:02,18.236,0
09-07-2021 11:27:32,18.331,0
09-07-2021 11:28:02,18.331,0
09-07-2021 11:28:32,18.331,0
09-07-2021 11:29:02,18.331,0
09-07-2021 11:29:32,18.331,0
09-07-2021 11:30:02,18.331,0
09-07-2021 11:30:32,18.331,0
09-07-2021 11:31:02,18.331,0
09-07-2021 11:31:32,18.331,0
09-07-2021 11:32:02,18.331,0
09-07-2021 11:32:32,18.331,0
09-07-2021 11:33:02,18.331,0
09-07-2021 11:33:32,18.331,0
09-07-2021 11:34:02,18.331,0
09-07-2021 11:34:32,18.331,0
09-07-2021 11:35:02,18.331,0
09-07-2021 11:35:32,18.331,0
09-07-2021 11:36:02,18.331,0
09-07-2021 11:36:32,18.331,0
09-07-2021 11:37:02,18.331,0
09-07-2021 11:37:32,18.331,0
09-07-2021 11:38:02,18.331,0
09-07-2021 11:38:32,18.331,0
09-07-2021 11:39:02,18.331,0
09-07-2021 11:39:32,18.426,7577.8
09-07-2021 11:40:02,18.426,11711.2
09-07-2021 11:40:32,18.426,9300.1
09-07-2021 11:41:02,18.521,12400.1
09-07-2021 11:41:32,18.521,14466.8
09-07-2021 11:42:02,18.521,14466.8
09-07-2021 11:42:32,18.521,12400.1
09-07-2021 11:43:02,18.521,9300.1
09-07-2021 11:43:32,18.521,6544.5
09-07-2021 11:44:02,18.521,4305.6
09-07-2021 11:44:32,18.521,3444.5
09-07-2021 11:45:02,18.521,2927.8
09-07-2021 11:45:32,18.616,2927.8
09-07-2021 11:46:02,18.616,2927.8
09-07-2021 11:46:32,18.616,3100
09-07-2021 11:47:02,18.616,3100
09-07-2021 11:47:32,18.616,3272.2
09-07-2021 11:48:02,18.616,3616.7
09-07-2021 11:48:32,18.616,2927.8
09-07-2021 11:49:02,18.616,3788.9
09-07-2021 11:49:32,18.616,1722.2
09-07-2021 11:50:02,18.616,1894.5
09-07-2021 11:50:32,18.616,2152.8
09-07-2021 11:51:02,18.616,1894.5
09-07-2021 11:51:32,18.616,2152.8
09-07-2021 11:52:02,18.616,2238.9
09-07-2021 11:52:32,18.616,2238.9
09-07-2021 11:53:02,18.616,2325
09-07-2021 11:53:32,18.711,2411.1
09-07-2021 11:54:02,18.711,2497.2
09-07-2021 11:54:32,18.711,2497.2
09-07-2021 11:55:02,18.711,2497.2
09-07-2021 11:55:32,18.711,2583.4
09-07-2021 11:56:02,18.711,2583.4
09-07-2021 11:56:32,18.711,2669.5
09-07-2021 11:57:02,18.711,2927.8
09-07-2021 11:57:32,18.711,3100
09-07-2021 11:58:02,18.711,3100
09-07-2021 11:58:32,18.711,3616.7
09-07-2021 11:59:02,18.711,3788.9
09-07-2021 11:59:32,18.711,3788.9
09-07-2021 12:00:02,18.711,3788.9
09-07-2021 12:00:32,18.711,3272.2
09-07-2021 12:01:02,18.711,2669.5
09-07-2021 12:01:32,18.806,2583.4
09-07-2021 12:02:02,18.806,2669.5
09-07-2021 12:02:32,18.806,2411.1
09-07-2021 12:03:02,18.806,2411.1
09-07-2021 12:03:32,18.806,2325
09-07-2021 12:04:02,18.806,3272.2
09-07-2021 12:04:32,18.806,4133.4
09-07-2021 12:05:02,18.806,5166.7
09-07-2021 12:05:32,18.806,6544.5
09-07-2021 12:06:02,18.806,8266.7
09-07-2021 12:06:32,18.806,9300.1
09-07-2021 12:07:02,18.806,10333.4
09-07-2021 12:07:32,18.806,9644.5
09-07-2021 12:08:02,18.901,9644.5
09-07-2021 12:08:32,18.901,9300.1
09-07-2021 12:09:02,18.901,9300.1
09-07-2021 12:09:32,18.901,9300.1
09-07-2021 12:10:02,18.901,8266.7
09-07-2021 12:10:32,18.901,12400.1
09-07-2021 12:11:02,18.901,10677.8
09-07-2021 12:11:32,18.901,9644.5
09-07-2021 12:12:02,18.901,4650
09-07-2021 12:12:32,18.901,4994.5
09-07-2021 12:13:02,18.901,4822.3
09-07-2021 12:13:32,18.996,5166.7
09-07-2021 12:14:02,18.996,5511.1
09-07-2021 12:14:32,18.996,7233.4
09-07-2021 12:15:02,18.996,9300.1
09-07-2021 12:15:32,18.996,11711.2
09-07-2021 12:16:02,18.996,15844.5
09-07-2021 12:16:32,18.996,20666.8
09-07-2021 12:17:02,18.996,22044.6
09-07-2021 12:17:32,18.996,22044.6
09-07-2021 12:18:02,18.996,22044.6
09-07-2021 12:18:32,18.996,22044.6
09-07-2021 12:19:02,18.996,19977.9
09-07-2021 12:19:32,18.996,17222.3
09-07-2021 12:20:02,18.996,15155.7
09-07-2021 12:20:32,19.092,10677.8
09-07-2021 12:21:02,19.092,8611.2
09-07-2021 12:21:32,19.092,7233.4
09-07-2021 12:22:02,19.092,6200
09-07-2021 12:22:32,19.092,5511.1
09-07-2021 12:23:02,19.092,5511.1
09-07-2021 12:23:32,19.092,7577.8
09-07-2021 12:24:02,19.092,8266.7
09-07-2021 12:24:32,19.092,9300.1
09-07-2021 12:25:02,19.092,8266.7
09-07-2021 12:25:32,19.092,96.9
09-07-2021 12:26:02,19.092,0
09-07-2021 12:26:32,18.996,0
09-07-2021 12:27:02,18.996,0
09-07-2021 12:27:32,18.996,0
09-07-2021 12:28:02,18.901,0
09-07-2021 12:28:32,18.901,0
09-07-2021 12:29:02,18.901,0
09-07-2021 12:29:32,18.901,0
09-07-2021 12:30:02,18.901,0
09-07-2021 12:30:32,18.901,0
09-07-2021 12:31:02,18.901,0
09-07-2021 12:31:32,18.901,0
09-07-2021 12:32:02,18.901,0
09-07-2021 12:32:32,18.901,0
09-07-2021 12:33:02,18.901,0
09-07-2021 12:33:32,18.901,0
09-07-2021 12:34:02,18.901,0
09-07-2021 12:34:32,18.901,0
09-07-2021 12:35:02,18.901,0
09-07-2021 12:35:32,18.901,0
09-07-2021 12:36:02,18.901,0
09-07-2021 12:36:32,18.901,0
09-07-2021 12:37:02,18.901,0
09-07-2021 12:37:32,18.901,0
09-07-2021 12:38:02,18.901,0
09-07-2021 12:38:32,18.901,0
09-07-2021 12:39:02,18.901,0
09-07-2021 12:39:32,18.901,0
09-07-2021 12:40:02,18.901,0
09-07-2021 12:40:32,18.901,0
09-07-2021 12:41:02,18.901,0
09-07-2021 12:41:32,18.901,0
09-07-2021 12:42:02,18.901,0
09-07-2021 12:42:32,18.901,0
09-07-2021 12:43:02,18.901,0
09-07-2021 12:43:32,18.996,0
09-07-2021 12:44:02,18.996,0
09-07-2021 12:44:32,18.996,0
09-07-2021 12:45:02,18.996,0
09-07-2021 12:45:32,18.996,0
09-07-2021 12:46:02,18.996,0
09-07-2021 12:46:32,18.996,0
09-07-2021 12:47:02,18.996,0
09-07-2021 12:47:32,18.996,0
09-07-2021 12:48:02,18.996,0
09-07-2021 12:48:32,18.996,0
09-07-2021 12:49:02,18.996,0
09-07-2021 12:49:32,18.996,0
09-07-2021 12:50:02,18.996,0
09-07-2021 12:50:32,18.996,0
09-07-2021 12:51:02,18.996,0
09-07-2021 12:51:32,18.996,0
09-07-2021 12:52:02,18.996,0
09-07-2021 12:52:32,18.996,0
09-07-2021 12:53:02,18.996,0
09-07-2021 12:53:32,18.996,0
09-07-2021 12:54:02,18.996,0
09-07-2021 12:54:32,18.996,0
09-07-2021 12:55:02,18.996,0
09-07-2021 12:55:32,18.996,0
09-07-2021 12:56:02,18.996,0
09-07-2021 12:56:32,18.996,0
09-07-2021 12:57:02,18.996,0
09-07-2021 12:57:32,18.996,0
09-07-2021 12:58:02,19.092,0
09-07-2021 12:58:32,19.092,0
09-07-2021 12:59:02,19.092,0
09-07-2021 12:59:32,19.092,0
09-07-2021 13:00:02,19.092,0
09-07-2021 13:00:32,19.092,0
09-07-2021 13:01:02,19.092,0
09-07-2021 13:01:32,19.092,0
09-07-2021 13:02:02,19.092,0
09-07-2021 13:02:32,19.092,0
09-07-2021 13:03:02,19.092,0
09-07-2021 13:03:32,19.092,0
09-07-2021 13:04:02,19.092,0
09-07-2021 13:04:32,19.092,0
09-07-2021 13:05:02,19.092,0
09-07-2021 13:05:32,19.092,0
09-07-2021 13:06:02,19.092,0
09-07-2021 13:06:32,19.092,0
09-07-2021 13:07:02,19.092,0
09-07-2021 13:07:32,19.187,0
09-07-2021 13:08:02,19.187,0
09-07-2021 13:08:32,19.187,0
09-07-2021 13:09:02,19.092,0
09-07-2021 13:09:32,19.187,0
09-07-2021 13:10:02,19.187,0
09-07-2021 13:10:32,19.187,0
09-07-2021 13:11:02,19.187,0
09-07-2021 13:11:32,19.187,0
09-07-2021 13:12:02,19.187,0
09-07-2021 13:12:32,19.187,0
09-07-2021 13:13:02,19.187,0
09-07-2021 13:13:32,19.187,0
09-07-2021 13:14:02,19.187,0
09-07-2021 13:14:32,19.187,0
09-07-2021 13:15:02,19.187,0
09-07-2021 13:15:32,19.187,0
09-07-2021 13:16:02,19.187,0
09-07-2021 13:16:32,19.187,0
09-07-2021 13:17:02,19.187,0
09-07-2021 13:17:32,19.187,0
09-07-2021 13:18:02,19.187,0
09-07-2021 13:18:32,19.187,0
09-07-2021 13:19:02,19.187,0
09-07-2021 13:19:32,19.187,0
09-07-2021 13:20:02,19.187,0
09-07-2021 13:20:32,19.187,0
09-07-2021 13:21:02,19.187,0
09-07-2021 13:21:32,19.282,0
09-07-2021 13:22:02,19.282,0
09-07-2021 13:22:32,19.282,0
09-07-2021 13:23:02,19.282,0
09-07-2021 13:23:32,19.282,0
09-07-2021 13:24:02,19.282,0
09-07-2021 13:24:32,19.282,0
09-07-2021 13:25:02,19.282,0
09-07-2021 13:25:32,19.282,0
09-07-2021 13:26:02,19.377,15155.7
09-07-2021 13:26:32,19.472,24800.2
09-07-2021 13:27:02,19.567,28933.5
09-07-2021 13:27:32,19.662,27555.7
09-07-2021 13:28:02,19.758,26178
09-07-2021 13:28:32,19.853,27555.7
09-07-2021 13:29:02,19.948,30311.3
09-07-2021 13:29:32,19.948,33066.9
09-07-2021 13:30:02,20.043,34444.7
09-07-2021 13:30:32,20.043,31689.1
09-07-2021 13:31:02,20.138,34444.7
09-07-2021 13:31:32,20.138,30311.3
09-07-2021 13:32:02,20.138,33066.9
09-07-2021 13:32:32,20.138,33066.9
09-07-2021 13:33:02,20.234,31689.1
09-07-2021 13:33:32,20.234,33066.9
09-07-2021 13:34:02,20.234,33066.9
09-07-2021 13:34:32,20.234,33066.9
09-07-2021 13:35:02,20.329,33066.9
09-07-2021 13:35:32,20.329,33066.9
09-07-2021 13:36:02,20.329,26178
09-07-2021 13:36:32,20.329,31689.1
09-07-2021 13:37:02,20.329,28933.5
09-07-2021 13:37:32,20.329,26178
09-07-2021 13:38:02,20.234,21355.7
09-07-2021 13:38:32,20.234,16533.4
09-07-2021 13:39:02,20.234,17911.2
09-07-2021 13:39:32,20.234,17911.2
09-07-2021 13:40:02,20.234,17911.2
09-07-2021 13:40:32,20.138,18600.1
09-07-2021 13:41:02,20.234,20666.8
09-07-2021 13:41:32,20.234,23422.4
09-07-2021 13:42:02,20.234,23422.4
09-07-2021 13:42:32,20.329,27555.7
09-07-2021 13:43:02,20.329,27555.7
09-07-2021 13:43:32,20.329,26178
09-07-2021 13:44:02,20.329,26178
09-07-2021 13:44:32,20.424,28933.5
09-07-2021 13:45:02,20.424,30311.3
09-07-2021 13:45:32,20.424,24800.2
09-07-2021 13:46:02,20.424,24800.2
09-07-2021 13:46:32,20.424,26178
09-07-2021 13:47:02,20.424,28933.5
09-07-2021 13:47:32,20.424,28933.5
09-07-2021 13:48:02,20.424,22044.6
09-07-2021 13:48:32,20.424,30311.3
09-07-2021 13:49:02,20.424,30311.3
09-07-2021 13:49:32,20.519,30311.3
09-07-2021 13:50:02,20.519,24800.2
09-07-2021 13:50:32,20.519,23422.4
09-07-2021 13:51:02,20.519,22044.6
09-07-2021 13:51:32,20.519,20666.8
09-07-2021 13:52:02,20.519,19977.9
09-07-2021 13:52:32,20.615,19289
09-07-2021 13:53:02,20.615,18600.1
09-07-2021 13:53:32,20.615,17911.2
09-07-2021 13:54:02,20.615,17911.2
09-07-2021 13:54:32,20.615,16533.4
09-07-2021 13:55:02,20.615,16533.4
09-07-2021 13:55:32,20.615,15155.7
09-07-2021 13:56:02,20.615,14466.8
09-07-2021 13:56:32,20.615,15155.7
09-07-2021 13:57:02,20.615,15155.7
09-07-2021 13:57:32,20.615,16533.4
09-07-2021 13:58:02,20.615,20666.8
09-07-2021 13:58:32,20.71,21355.7
09-07-2021 13:59:02,20.71,22044.6
09-07-2021 13:59:32,20.71,30311.3
09-07-2021 14:00:02,20.71,26178
09-07-2021 14:00:32,20.805,26178
09-07-2021 14:01:02,20.805,24800.2
09-07-2021 14:01:32,20.805,23422.4
09-07-2021 14:02:02,20.805,19977.9
09-07-2021 14:02:32,20.805,18600.1
09-07-2021 14:03:02,20.805,18600.1
09-07-2021 14:03:32,20.805,16533.4
09-07-2021 14:04:02,20.805,17222.3
09-07-2021 14:04:32,20.805,15844.5
09-07-2021 14:05:02,20.805,15155.7
09-07-2021 14:05:32,20.805,14466.8
09-07-2021 14:06:02,20.805,13089
09-07-2021 14:06:32,20.71,9644.5
09-07-2021 14:07:02,20.71,11022.3
09-07-2021 14:07:32,20.71,10677.8
09-07-2021 14:08:02,20.71,9300.1
09-07-2021 14:08:32,20.615,9300.1
09-07-2021 14:09:02,20.615,10333.4
09-07-2021 14:09:32,20.615,12400.1
09-07-2021 14:10:02,20.71,12400.1
09-07-2021 14:10:32,20.71,13089
09-07-2021 14:11:02,20.71,12400.1
09-07-2021 14:11:32,20.71,13089
09-07-2021 14:12:02,20.71,12400.1
09-07-2021 14:12:32,20.71,13089
09-07-2021 14:13:02,20.71,12400.1
09-07-2021 14:13:32,20.71,11711.2
09-07-2021 14:14:02,20.71,12400.1
09-07-2021 14:14:32,20.71,11711.2
09-07-2021 14:15:02,20.71,11022.3
09-07-2021 14:15:32,20.71,10333.4
09-07-2021 14:16:02,20.71,11711.2
09-07-2021 14:16:32,20.71,11022.3
09-07-2021 14:17:02,20.71,10333.4
09-07-2021 14:17:32,20.71,9644.5
09-07-2021 14:18:02,20.71,10333.4
09-07-2021 14:18:32,20.71,11711.2
09-07-2021 14:19:02,20.805,12400.1
09-07-2021 14:19:32,20.71,8611.2
09-07-2021 14:20:02,20.615,0
09-07-2021 14:20:32,20.519,0
09-07-2021 14:21:02,20.424,0
09-07-2021 14:21:32,20.424,0
09-07-2021 14:22:02,20.329,0
09-07-2021 14:22:32,20.329,0
09-07-2021 14:23:02,20.234,0
09-07-2021 14:23:32,20.234,0
09-07-2021 14:24:02,20.234,0
09-07-2021 14:24:32,20.234,0
09-07-2021 14:25:02,20.234,0
09-07-2021 14:25:32,20.138,0
09-07-2021 14:26:02,20.138,0
09-07-2021 14:26:32,20.138,0
09-07-2021 14:27:02,20.138,0
09-07-2021 14:27:32,20.138,0
09-07-2021 14:28:02,20.138,0
09-07-2021 14:28:32,20.138,0
09-07-2021 14:29:02,20.138,0
09-07-2021 14:29:32,20.138,0
09-07-2021 14:30:02,20.138,0
09-07-2021 14:30:32,20.138,0
09-07-2021 14:31:02,20.138,0
09-07-2021 14:31:32,20.138,0
09-07-2021 14:32:02,20.138,0
09-07-2021 14:32:32,20.138,0
09-07-2021 14:33:02,20.138,0
09-07-2021 14:33:32,20.138,0
09-07-2021 14:34:02,20.138,0
09-07-2021 14:34:32,20.138,0
09-07-2021 14:35:02,20.138,0
09-07-2021 14:35:32,20.138,0
09-07-2021 14:36:02,20.138,0
09-07-2021 14:36:32,20.138,0
09-07-2021 14:37:02,20.138,0
09-07-2021 14:37:32,20.138,0
09-07-2021 14:38:02,20.138,0
09-07-2021 14:38:32,20.138,0
09-07-2021 14:39:02,20.138,0
09-07-2021 14:39:32,20.138,0
09-07-2021 14:40:02,20.138,0
09-07-2021 14:40:32,20.138,0
09-07-2021 14:41:02,20.138,0
09-07-2021 14:41:32,20.138,0
09-07-2021 14:42:02,20.138,0
09-07-2021 14:42:32,20.138,0
09-07-2021 14:43:02,20.138,0
09-07-2021 14:43:32,20.138,0
09-07-2021 14:44:02,20.138,0
09-07-2021 14:44:32,20.138,0
09-07-2021 14:45:02,20.138,0
09-07-2021 14:45:32,20.138,0
09-07-2021 14:46:02,20.138,0
09-07-2021 14:46:32,20.138,0
09-07-2021 14:47:02,20.138,0
09-07-2021 14:47:32,20.138,0
09-07-2021 14:48:02,20.138,0
09-07-2021 14:48:32,20.138,0
09-07-2021 14:49:02,20.138,0
09-07-2021 14:49:32,20.138,0
09-07-2021 14:50:02,20.138,0
09-07-2021 14:50:32,20.138,0
09-07-2021 14:51:02,20.234,0
09-07-2021 14:51:32,20.234,0
09-07-2021 14:52:02,20.234,0
09-07-2021 14:52:32,20.234,0
09-07-2021 14:53:02,20.234,0
09-07-2021 14:53:32,20.234,0
09-07-2021 14:54:02,20.234,0
09-07-2021 14:54:32,20.234,0
09-07-2021 14:55:02,20.234,0
09-07-2021 14:55:32,20.234,0
09-07-2021 14:56:02,20.234,0
09-07-2021 14:56:32,20.234,0
09-07-2021 14:57:02,20.234,0
09-07-2021 14:57:32,20.234,0
09-07-2021 14:58:02,20.234,0
09-07-2021 14:58:32,20.234,0
09-07-2021 14:59:02,20.234,0
09-07-2021 14:59:32,20.234,0
09-07-2021 15:00:02,20.234,0
09-07-2021 15:00:32,20.234,0
09-07-2021 15:01:02,20.234,0
09-07-2021 15:01:32,20.234,0
09-07-2021 15:02:02,20.234,0
09-07-2021 15:02:32,20.234,0
09-07-2021 15:03:02,20.234,0
09-07-2021 15:03:32,20.234,0
09-07-2021 15:04:02,20.234,0
09-07-2021 15:04:32,20.234,0
09-07-2021 15:05:02,20.234,0
09-07-2021 15:05:32,20.234,0
09-07-2021 15:06:02,20.234,0
09-07-2021 15:06:32,20.234,0
09-07-2021 15:07:02,20.234,0
09-07-2021 15:07:32,20.234,0
09-07-2021 15:08:02,20.329,0
09-07-2021 15:08:32,20.234,0
09-07-2021 15:09:02,20.329,0
09-07-2021 15:09:32,20.234,0
09-07-2021 15:10:02,20.329,0
09-07-2021 15:10:32,20.329,0
09-07-2021 15:11:02,20.329,0
09-07-2021 15:11:32,20.329,0
09-07-2021 15:12:02,20.329,0
09-07-2021 15:12:32,20.329,0
09-07-2021 15:13:02,20.329,0
09-07-2021 15:13:32,20.329,0
09-07-2021 15:14:02,20.329,0
09-07-2021 15:14:32,20.329,0
09-07-2021 15:15:02,20.329,0
09-07-2021 15:15:32,20.329,0
09-07-2021 15:16:02,20.329,0
09-07-2021 15:16:32,20.329,0
09-07-2021 15:17:02,20.329,0
09-07-2021 15:17:32,20.329,0
09-07-2021 15:18:02,20.329,0
09-07-2021 15:18:32,20.329,0
09-07-2021 15:19:02,20.329,0
09-07-2021 15:19:32,20.329,0
09-07-2021 15:20:02,20.329,0
09-07-2021 15:20:32,20.329,0
